Id,Label
2997,1
2998,4
2999,5
3000,9
3001,9
3002,7
3003,5
3004,2
3005,9
3006,8
3007,1
3008,9
3009,9
3010,4
3011,6
3012,1
3013,5
3014,4
3015,2
3016,9
3017,8
3018,0
3019,9
3020,8
3021,3
3022,8
3023,5
3024,1
3025,4
3026,5
3027,6
3028,7
3029,8
3030,2
3031,2
3032,2
3033,2
3034,4
3035,7
3036,7
3037,5
3038,7
3039,0
3040,2
3041,9
3042,0
3043,3
3044,5
3045,6
3046,3
3047,8
3048,0
3049,7
3050,1
3051,4
3052,6
3053,2
3054,4
3055,2
3056,3
3057,4
3058,4
3059,3
3060,7
3061,1
3062,5
3063,5
3064,7
3065,0
3066,0
3067,5
3068,0
3069,7
3070,6
3071,1
3072,4
3073,4
3074,8
3075,1
3076,3
3077,7
3078,8
3079,8
3080,8
3081,8
3082,7
3083,0
3084,3
3085,3
3086,1
3087,6
3088,2
3089,8
3090,3
3091,4
3092,2
3093,4
3094,4
3095,7
3096,8
3097,3
3098,4
3099,8
3100,1
3101,2
3102,4
3103,2
3104,2
3105,4
3106,5
3107,4
3108,0
3109,3
3110,2
3111,8
3112,2
3113,2
3114,1
3115,8
3116,6
3117,0
3118,9
3119,9
3120,3
3121,5
3122,7
3123,6
3124,2
3125,7
3126,2
3127,7
3128,7
3129,6
3130,5
3131,3
3132,1
3133,8
3134,0
3135,8
3136,6
3137,4
3138,7
3139,5
3140,7
3141,1
3142,1
3143,2
3144,7
3145,2
3146,5
3147,2
3148,9
3149,4
3150,9
3151,3
3152,1
3153,2
3154,5
3155,6
3156,0
3157,2
3158,6
3159,3
3160,6
3161,7
3162,7
3163,2
3164,9
3165,8
3166,2
3167,2
3168,9
3169,2
3170,1
3171,9
3172,0
3173,2
3174,9
3175,6
3176,3
3177,4
3178,6
3179,0
3180,3
3181,6
3182,2
3183,6
3184,8
3185,3
3186,5
3187,6
3188,7
3189,8
3190,4
3191,8
3192,0
3193,1
3194,2
3195,4
3196,1
3197,1
3198,5
3199,0
3200,4
3201,7
3202,7
3203,2
3204,2
3205,7
3206,7
3207,1
3208,0
3209,9
3210,4
3211,8
3212,7
3213,1
3214,2
3215,7
3216,0
3217,6
3218,1
3219,9
3220,4
3221,5
3222,5
3223,8
3224,3
3225,5
3226,9
3227,0
3228,1
3229,6
3230,8
3231,4
3232,9
3233,7
3234,4
3235,0
3236,9
3237,6
3238,1
3239,9
3240,1
3241,9
3242,1
3243,5
3244,2
3245,5
3246,4
3247,3
3248,7
3249,1
3250,6
3251,5
3252,3
3253,6
3254,1
3255,4
3256,1
3257,6
3258,1
3259,4
3260,2
3261,0
3262,1
3263,0
3264,9
3265,7
3266,6
3267,9
3268,9
3269,5
3270,3
3271,7
3272,9
3273,8
3274,3
3275,3
3276,4
3277,0
3278,3
3279,9
3280,2
3281,8
3282,1
3283,8
3284,2
3285,9
3286,4
3287,3
3288,4
3289,1
3290,5
3291,2
3292,4
3293,0
3294,1
3295,0
3296,4
3297,0
3298,5
3299,0
3300,2
3301,3
3302,3
3303,6
3304,3
3305,0
3306,8
3307,0
3308,0
3309,2
3310,9
3311,4
3312,3
3313,0
3314,9
3315,3
3316,6
3317,6
3318,0
3319,9
3320,7
3321,9
3322,1
3323,7
3324,9
3325,7
3326,3
3327,9
3328,0
3329,3
3330,6
3331,3
3332,9
3333,3
3334,8
3335,7
3336,9
3337,0
3338,1
3339,9
3340,7
3341,3
3342,7
3343,7
3344,1
3345,1
3346,8
3347,6
3348,4
3349,8
3350,2
3351,8
3352,0
3353,6
3354,3
3355,4
3356,2
3357,1
3358,6
3359,8
3360,7
3361,4
3362,8
3363,0
3364,2
3365,5
3366,4
3367,3
3368,5
3369,8
3370,9
3371,0
3372,5
3373,5
3374,1
3375,7
3376,2
3377,8
3378,0
3379,4
3380,7
3381,1
3382,5
3383,3
3384,5
3385,0
3386,3
3387,5
3388,0
3389,5
3390,5
3391,5
3392,3
3393,9
3394,6
3395,4
3396,7
3397,8
3398,5
3399,4
3400,0
3401,3
3402,0
3403,2
3404,7
3405,5
3406,3
3407,8
3408,6
3409,2
3410,5
3411,6
3412,9
3413,1
3414,7
3415,4
3416,1
3417,2
3418,8
3419,4
3420,2
3421,5
3422,8
3423,5
3424,3
3425,8
3426,1
3427,9
3428,6
3429,8
3430,9
3431,9
3432,8
3433,1
3434,8
3435,0
3436,5
3437,7
3438,2
3439,4
3440,8
3441,0
3442,6
3443,4
3444,6
3445,1
3446,6
3447,6
3448,7
3449,5
3450,4
3451,1
3452,2
3453,2
3454,6
3455,1
3456,3
3457,6
3458,8
3459,5
3460,0
3461,8
3462,6
3463,6
3464,1
3465,7
3466,6
3467,4
3468,2
3469,4
3470,6
3471,7
3472,9
3473,8
3474,6
3475,4
3476,9
3477,3
3478,4
3479,2
3480,1
3481,5
3482,6
3483,7
3484,3
3485,7
3486,1
3487,5
3488,0
3489,5
3490,8
3491,5
3492,8
3493,1
3494,8
3495,1
3496,9
3497,0
3498,4
3499,8
3500,7
3501,3
3502,3
3503,0
3504,1
3505,3
3506,0
3507,3
3508,0
3509,6
3510,0
3511,3
3512,6
3513,3
3514,6
3515,6
3516,9
3517,5
3518,6
3519,0
3520,7
3521,6
3522,9
3523,4
3524,8
3525,8
3526,6
3527,4
3528,3
3529,9
3530,8
3531,6
3532,5
3533,6
3534,7
3535,8
3536,1
3537,0
3538,3
3539,6
3540,4
3541,4
3542,4
3543,2
3544,6
3545,5
3546,2
3547,6
3548,1
3549,1
3550,6
3551,8
3552,9
3553,0
3554,3
3555,2
3556,9
3557,6
3558,6
3559,4
3560,1
3561,5
3562,3
3563,1
3564,0
3565,5
3566,2
3567,4
3568,0
3569,9
3570,9
3571,9
3572,2
3573,6
3574,9
3575,9
3576,2
3577,2
3578,8
3579,6
3580,4
3581,3
3582,2
3583,2
3584,8
3585,7
3586,4
3587,0
3588,0
3589,4
3590,6
3591,9
3592,9
3593,8
3594,1
3595,9
3596,2
3597,4
3598,1
3599,3
3600,9
3601,7
3602,6
3603,8
3604,3
3605,2
3606,8
3607,3
3608,4
3609,2
3610,9
3611,5
3612,5
3613,8
3614,9
3615,1
3616,7
3617,1
3618,0
3619,4
3620,2
3621,7
3622,9
3623,8
3624,3
3625,8
3626,8
3627,9
3628,8
3629,6
3630,6
3631,0
3632,3
3633,9
3634,9
3635,5
3636,1
3637,2
3638,1
3639,3
3640,3
3641,5
3642,0
3643,6
3644,1
3645,0
3646,8
3647,8
3648,8
3649,4
3650,3
3651,0
3652,2
3653,6
3654,1
3655,9
3656,0
3657,4
3658,3
3659,3
3660,4
3661,8
3662,7
3663,5
3664,5
3665,8
3666,4
3667,8
3668,0
3669,6
3670,9
3671,7
3672,9
3673,5
3674,9
3675,5
3676,6
3677,7
3678,6
3679,1
3680,1
3681,2
3682,6
3683,0
3684,8
3685,2
3686,7
3687,3
3688,9
3689,8
3690,1
3691,8
3692,2
3693,0
3694,2
3695,6
3696,0
3697,0
3698,2
3699,1
3700,7
3701,9
3702,7
3703,9
3704,6
3705,8
3706,1
3707,1
3708,8
3709,7
3710,8
3711,5
3712,7
3713,3
3714,4
3715,8
3716,4
3717,0
3718,3
3719,0
3720,6
3721,6
3722,3
3723,2
3724,0
3725,3
3726,9
3727,5
3728,4
3729,5
3730,2
3731,7
3732,4
3733,6
3734,6
3735,1
3736,2
3737,9
3738,1
3739,9
3740,2
3741,3
3742,2
3743,8
3744,9
3745,0
3746,6
3747,3
3748,3
3749,9
3750,2
3751,9
3752,5
3753,2
3754,9
3755,8
3756,1
3757,5
3758,3
3759,0
3760,6
3761,1
3762,8
3763,5
3764,0
3765,8
3766,9
3767,3
3768,9
3769,0
3770,6
3771,2
3772,2
3773,6
3774,5
3775,1
3776,2
3777,4
3778,7
3779,5
3780,8
3781,3
3782,5
3783,8
3784,4
3785,2
3786,7
3787,8
3788,3
3789,9
3790,2
3791,4
3792,9
3793,2
3794,8
3795,5
3796,5
3797,2
3798,7
3799,8
3800,0
3801,0
3802,8
3803,3
3804,7
3805,4
3806,6
3807,1
3808,7
3809,9
3810,1
3811,4
3812,8
3813,7
3814,6
3815,0
3816,6
3817,5
3818,0
3819,7
3820,3
3821,1
3822,0
3823,5
3824,7
3825,5
3826,3
3827,3
3828,0
3829,4
3830,6
3831,8
3832,4
3833,9
3834,5
3835,4
3836,7
3837,8
3838,7
3839,7
3840,0
3841,2
3842,3
3843,4
3844,7
3845,2
3846,2
3847,4
3848,4
3849,7
3850,1
3851,5
3852,2
3853,4
3854,3
3855,9
3856,4
3857,0
3858,3
3859,4
3860,0
3861,2
3862,2
3863,8
3864,9
3865,1
3866,1
3867,8
3868,0
3869,3
3870,4
3871,1
3872,3
3873,1
3874,3
3875,5
3876,0
3877,3
3878,4
3879,3
3880,3
3881,6
3882,9
3883,8
3884,6
3885,9
3886,5
3887,3
3888,8
3889,9
3890,4
3891,8
3892,6
3893,8
3894,6
3895,3
3896,6
3897,9
3898,3
3899,2
3900,3
3901,3
3902,4
3903,2
3904,6
3905,3
3906,3
3907,0
3908,5
3909,7
3910,4
3911,9
3912,1
3913,1
3914,8
3915,1
3916,7
3917,1
3918,1
3919,0
3920,4
3921,8
3922,8
3923,7
3924,8
3925,3
3926,2
3927,7
3928,0
3929,7
3930,4
3931,8
3932,1
3933,4
3934,6
3935,2
3936,4
3937,7
3938,6
3939,9
3940,7
3941,4
3942,0
3943,9
3944,4
3945,3
3946,9
3947,8
3948,3
3949,8
3950,9
3951,8
3952,2
3953,3
3954,5
3955,2
3956,9
3957,4
3958,1
3959,3
3960,6
3961,7
3962,4
3963,2
3964,0
3965,0
3966,5
3967,7
3968,6
3969,4
3970,5
3971,0
3972,9
3973,7
3974,6
3975,6
3976,1
3977,9
3978,3
3979,7
3980,6
3981,1
3982,7
3983,9
3984,9
3985,0
3986,6
3987,1
3988,1
3989,4
3990,6
3991,1
3992,1
3993,7
3994,8
3995,7
3996,2
3997,6
3998,4
3999,0
4000,9
4001,3
4002,9
4003,0
4004,3
4005,2
4006,2
4007,6
4008,2
4009,8
4010,0
4011,4
4012,7
4013,4
4014,7
4015,3
4016,9
4017,7
4018,0
4019,1
4020,9
4021,7
4022,3
4023,9
4024,6
4025,7
4026,6
4027,4
4028,4
4029,4
4030,1
4031,5
4032,9
4033,2
4034,8
4035,9
4036,8
4037,2
4038,7
4039,7
4040,1
4041,7
4042,7
4043,2
4044,9
4045,3
4046,7
4047,5
4048,6
4049,3
4050,4
4051,2
4052,7
4053,7
4054,1
4055,3
4056,4
4057,9
4058,3
4059,6
4060,8
4061,1
4062,6
4063,3
4064,0
4065,4
4066,0
4067,1
4068,4
4069,0
4070,9
4071,6
4072,3
4073,2
4074,5
4075,7
4076,3
4077,5
4078,2
4079,0
4080,2
4081,1
4082,9
4083,7
4084,6
4085,6
4086,3
4087,7
4088,6
4089,9
4090,2
4091,8
4092,0
4093,4
4094,1
4095,6
4096,3
4097,3
4098,1
4099,0
4100,8
4101,3
4102,1
4103,4
4104,2
4105,5
4106,6
4107,3
4108,2
4109,3
4110,8
4111,9
4112,2
4113,0
4114,7
4115,8
4116,6
4117,9
4118,1
4119,7
4120,6
4121,0
4122,8
4123,8
4124,7
4125,8
4126,7
4127,9
4128,4
4129,8
4130,6
4131,2
4132,9
4133,3
4134,2
4135,6
4136,8
4137,7
4138,5
4139,1
4140,8
4141,7
4142,0
4143,8
4144,8
4145,9
4146,4
4147,0
4148,1
4149,2
4150,1
4151,5
4152,7
4153,9
4154,6
4155,0
4156,0
4157,5
4158,8
4159,7
4160,0
4161,5
4162,1
4163,7
4164,5
4165,8
4166,3
4167,0
4168,5
4169,6
4170,4
4171,2
4172,0
4173,5
4174,3
4175,7
4176,4
4177,2
4178,2
4179,3
4180,4
4181,9
4182,6
4183,5
4184,5
4185,6
4186,7
4187,4
4188,3
4189,6
4190,5
4191,1
4192,4
4193,1
4194,6
4195,2
4196,5
4197,2
4198,6
4199,8
4200,1
4201,0
4202,0
4203,6
4204,6
4205,3
4206,8
4207,8
4208,8
4209,0
4210,3
4211,4
4212,1
4213,8
4214,5
4215,9
4216,5
4217,6
4218,1
4219,0
4220,7
4221,7
4222,9
4223,2
4224,3
4225,1
4226,0
4227,0
4228,6
4229,4
4230,8
4231,1
4232,9
4233,8
4234,4
4235,6
4236,6
4237,2
4238,9
4239,9
4240,7
4241,6
4242,1
4243,3
4244,2
4245,4
4246,2
4247,1
4248,6
4249,8
4250,4
4251,2
4252,4
4253,1
4254,8
4255,6
4256,4
4257,1
4258,0
4259,0
4260,0
4261,1
4262,2
4263,4
4264,9
4265,8
4266,3
4267,9
4268,4
4269,3
4270,5
4271,2
4272,7
4273,4
4274,9
4275,3
4276,1
4277,1
4278,6
4279,7
4280,6
4281,3
4282,0
4283,5
4284,2
4285,1
4286,1
4287,1
4288,8
4289,4
4290,5
4291,3
4292,6
4293,2
4294,0
4295,8
4296,5
4297,6
4298,6
4299,1
4300,5
4301,9
4302,0
4303,7
4304,4
4305,5
4306,4
4307,8
4308,1
4309,8
4310,5
4311,3
4312,8
4313,6
4314,3
4315,3
4316,2
4317,6
4318,3
4319,6
4320,5
4321,7
4322,1
4323,4
4324,1
4325,2
4326,7
4327,5
4328,8
4329,8
4330,3
4331,0
4332,7
4333,5
4334,4
4335,3
4336,7
4337,8
4338,8
4339,9
4340,6
4341,1
4342,7
4343,8
4344,2
4345,2
4346,8
4347,3
4348,1
4349,4
4350,4
4351,5
4352,0
4353,9
4354,6
4355,6
4356,7
4357,1
4358,6
4359,4
4360,5
4361,9
4362,2
4363,5
4364,1
4365,3
4366,7
4367,0
4368,4
4369,1
4370,7
4371,9
4372,2
4373,0
4374,0
4375,9
4376,9
4377,0
4378,3
4379,1
4380,2
4381,2
4382,9
4383,7
4384,9
4385,8
4386,1
4387,8
4388,4
4389,1
4390,8
4391,2
4392,9
4393,9
4394,8
4395,2
4396,7
4397,5
4398,9
4399,6
4400,8
4401,8
4402,0
4403,7
4404,8
4405,2
4406,1
4407,3
4408,2
4409,9
4410,4
4411,2
4412,2
4413,4
4414,3
4415,4
4416,2
4417,0
4418,6
4419,5
4420,6
4421,0
4422,7
4423,1
4424,4
4425,4
4426,9
4427,6
4428,0
4429,9
4430,6
4431,3
4432,4
4433,5
4434,6
4435,9
4436,0
4437,3
4438,6
4439,0
4440,7
4441,1
4442,9
4443,7
4444,9
4445,0
4446,2
4447,2
4448,5
4449,3
4450,2
4451,9
4452,3
4453,3
4454,1
4455,3
4456,9
4457,7
4458,0
4459,4
4460,1
4461,3
4462,7
4463,6
4464,0
4465,0
4466,9
4467,2
4468,0
4469,8
4470,6
4471,7
4472,1
4473,9
4474,6
4475,0
4476,9
4477,4
4478,4
4479,1
4480,5
4481,8
4482,1
4483,8
4484,2
4485,0
4486,0
4487,0
4488,8
4489,6
4490,2
4491,3
4492,1
4493,7
4494,1
4495,7
4496,3
4497,8
4498,4
4499,4
4500,6
4501,6
4502,4
4503,8
4504,6
4505,3
4506,3
4507,8
4508,5
4509,8
4510,0
4511,9
4512,6
4513,6
4514,1
4515,2
4516,9
4517,0
4518,8
4519,4
4520,6
4521,5
4522,5
4523,7
4524,8
4525,4
4526,8
4527,9
4528,4
4529,7
4530,1
4531,3
4532,2
4533,5
4534,5
4535,0
4536,8
4537,4
4538,9
4539,6
4540,4
4541,9
4542,2
4543,7
4544,1
4545,5
4546,9
4547,5
4548,7
4549,5
4550,9
4551,5
4552,6
4553,9
4554,2
4555,8
4556,5
4557,3
4558,6
4559,3
4560,1
4561,9
4562,9
4563,7
4564,4
4565,7
4566,6
4567,9
4568,6
4569,7
4570,6
4571,0
4572,0
4573,3
4574,8
4575,0
4576,6
4577,5
4578,1
4579,0
4580,1
4581,1
4582,8
4583,0
4584,7
4585,4
4586,5
4587,6
4588,2
4589,0
4590,6
4591,2
4592,1
4593,0
4594,9
4595,6
4596,9
4597,6
4598,4
4599,1
4600,1
4601,9
4602,7
4603,1
4604,8
4605,6
4606,3
4607,3
4608,6
4609,0
4610,6
4611,2
4612,4
4613,6
4614,6
4615,1
4616,3
4617,1
4618,4
4619,2
4620,9
4621,9
4622,2
4623,2
4624,4
4625,1
4626,1
4627,1
4628,7
4629,7
4630,1
4631,6
4632,1
4633,9
4634,7
4635,0
4636,6
4637,2
4638,9
4639,0
4640,5
4641,0
4642,4
4643,1
4644,6
4645,9
4646,1
4647,8
4648,1
4649,8
4650,4
4651,6
4652,5
4653,1
4654,7
4655,8
4656,8
4657,5
4658,4
4659,6
4660,4
4661,3
4662,1
4663,0
4664,5
4665,8
4666,6
4667,6
4668,4
4669,2
4670,2
4671,7
4672,2
4673,5
4674,7
4675,2
4676,3
4677,0
4678,7
4679,1
4680,1
4681,8
4682,3
4683,4
4684,7
4685,5
4686,9
4687,5
4688,0
4689,8
4690,7
4691,0
4692,6
4693,4
4694,4
4695,9
4696,5
4697,5
4698,2
4699,1
4700,9
4701,2
4702,6
4703,8
4704,6
4705,8
4706,2
4707,5
4708,2
4709,1
4710,2
4711,8
4712,7
4713,4
4714,4
4715,5
4716,9
4717,4
4718,2
4719,6
4720,4
4721,5
4722,1
4723,9
4724,8
4725,5
4726,1
4727,4
4728,0
4729,5
4730,8
4731,4
4732,1
4733,9
4734,1
4735,0
4736,3
4737,4
4738,1
4739,9
4740,1
4741,8
4742,2
4743,2
4744,4
4745,6
4746,2
4747,8
4748,1
4749,7
4750,3
4751,7
4752,1
4753,6
4754,7
4755,4
4756,6
4757,8
4758,3
4759,0
4760,8
4761,8
4762,6
4763,6
4764,1
4765,7
4766,1
4767,3
4768,8
4769,1
4770,6
4771,9
4772,8
4773,0
4774,5
4775,1
4776,9
4777,8
4778,7
4779,6
4780,5
4781,3
4782,1
4783,2
4784,8
4785,8
4786,4
4787,0
4788,0
4789,3
4790,5
4791,7
4792,0
4793,6
4794,2
4795,2
4796,0
4797,6
4798,7
4799,5
4800,2
4801,0
4802,8
4803,4
4804,2
4805,1
4806,8
4807,7
4808,7
4809,6
4810,1
4811,2
4812,7
4813,6
4814,3
4815,0
4816,8
4817,7
4818,2
4819,4
4820,3
4821,1
4822,2
4823,0
4824,9
4825,7
4826,0
4827,1
4828,3
4829,3
4830,5
4831,0
4832,6
4833,8
4834,2
4835,3
4836,1
4837,0
4838,4
4839,4
4840,0
4841,5
4842,7
4843,6
4844,0
4845,4
4846,2
4847,3
4848,0
4849,8
4850,4
4851,7
4852,6
4853,6
4854,8
4855,4
4856,6
4857,6
4858,6
4859,1
4860,6
4861,7
4862,1
4863,8
4864,8
4865,4
4866,4
4867,9
4868,1
4869,4
4870,3
4871,2
4872,4
4873,2
4874,1
4875,7
4876,7
4877,1
4878,7
4879,5
4880,1
4881,2
4882,1
4883,3
4884,6
4885,7
4886,9
4887,9
4888,5
4889,5
4890,4
4891,8
4892,4
4893,7
4894,2
4895,4
4896,4
4897,1
4898,0
4899,8
4900,2
4901,9
4902,2
4903,9
4904,8
4905,6
4906,4
4907,2
4908,7
4909,3
4910,5
4911,6
4912,9
4913,3
4914,2
4915,2
4916,9
4917,6
4918,1
4919,3
4920,3
4921,3
4922,0
4923,8
4924,1
4925,1
4926,3
4927,2
4928,7
4929,7
4930,8
4931,0
4932,2
4933,7
4934,0
4935,9
4936,3
4937,7
4938,4
4939,9
4940,7
4941,1
4942,4
4943,2
4944,3
4945,1
4946,3
4947,1
4948,7
4949,8
4950,3
4951,7
4952,9
4953,1
4954,1
4955,4
4956,6
4957,7
4958,6
4959,2
4960,4
4961,4
4962,1
4963,3
4964,9
4965,1
4966,8
4967,6
4968,9
4969,4
4970,1
4971,6
4972,9
4973,6
4974,4
4975,2
4976,6
4977,2
4978,1
4979,3
4980,5
4981,7
4982,4
4983,5
4984,1
4985,6
4986,1
4987,1
4988,7
4989,0
4990,7
4991,4
4992,5
4993,1
4994,1
4995,8
4996,0
4997,8
4998,0
4999,4
5000,3
5001,8
5002,2
5003,6
5004,5
5005,0
5006,2
5007,0
5008,0
5009,3
5010,1
5011,6
5012,9
5013,9
5014,0
5015,0
5016,0
5017,2
5018,7
5019,7
5020,9
5021,2
5022,1
5023,6
5024,6
5025,4
5026,2
5027,6
5028,0
5029,9
5030,1
5031,1
5032,7
5033,1
5034,7
5035,3
5036,1
5037,4
5038,3
5039,7
5040,9
5041,2
5042,0
5043,6
5044,2
5045,0
5046,5
5047,5
5048,6
5049,9
5050,2
5051,0
5052,1
5053,2
5054,4
5055,2
5056,5
5057,9
5058,3
5059,7
5060,1
5061,6
5062,2
5063,7
5064,2
5065,7
5066,8
5067,4
5068,3
5069,1
5070,7
5071,7
5072,6
5073,3
5074,4
5075,7
5076,6
5077,7
5078,7
5079,6
5080,7
5081,7
5082,0
5083,0
5084,8
5085,0
5086,8
5087,6
5088,5
5089,1
5090,3
5091,6
5092,2
5093,9
5094,2
5095,8
5096,3
5097,3
5098,7
5099,7
5100,0
5101,6
5102,6
5103,9
5104,4
5105,4
5106,6
5107,9
5108,7
5109,0
5110,2
5111,3
5112,8
5113,2
5114,0
5115,2
5116,8
5117,7
5118,5
5119,9
5120,7
5121,5
5122,3
5123,6
5124,3
5125,5
5126,6
5127,1
5128,8
5129,6
5130,9
5131,0
5132,1
5133,4
5134,7
5135,7
5136,4
5137,2
5138,4
5139,3
5140,2
5141,1
5142,7
5143,0
5144,8
5145,3
5146,9
5147,0
5148,8
5149,8
5150,4
5151,7
5152,6
5153,4
5154,3
5155,0
5156,2
5157,1
5158,7
5159,4
5160,2
5161,9
5162,3
5163,2
5164,4
5165,1
5166,3
5167,7
5168,1
5169,6
5170,3
5171,9
5172,3
5173,6
5174,1
5175,8
5176,4
5177,3
5178,1
5179,3
5180,3
5181,4
5182,0
5183,4
5184,3
5185,0
5186,2
5187,2
5188,6
5189,1
5190,2
5191,7
5192,6
5193,5
5194,8
5195,1
5196,4
5197,9
5198,7
5199,6
5200,8
5201,6
5202,6
5203,8
5204,1
5205,8
5206,6
5207,5
5208,3
5209,4
5210,8
5211,5
5212,5
5213,5
5214,7
5215,5
5216,8
5217,0
5218,6
5219,6
5220,7
5221,3
5222,1
5223,0
5224,3
5225,2
5226,7
5227,4
5228,4
5229,4
5230,8
5231,4
5232,4
5233,1
5234,5
5235,3
5236,1
5237,2
5238,4
5239,4
5240,8
5241,7
5242,6
5243,2
5244,0
5245,7
5246,7
5247,4
5248,7
5249,7
5250,1
5251,2
5252,5
5253,3
5254,8
5255,5
5256,1
5257,5
5258,9
5259,7
5260,8
5261,2
5262,5
5263,5
5264,3
5265,5
5266,2
5267,0
5268,6
5269,8
5270,9
5271,4
5272,5
5273,8
5274,2
5275,0
5276,0
5277,0
5278,0
5279,5
5280,8
5281,2
5282,4
5283,7
5284,8
5285,4
5286,6
5287,1
5288,3
5289,8
5290,6
5291,7
5292,3
5293,0
5294,9
5295,4
5296,8
5297,4
5298,9
5299,4
5300,5
5301,5
5302,5
5303,2
5304,4
5305,0
5306,0
5307,7
5308,2
5309,5
5310,2
5311,7
5312,8
5313,0
5314,1
5315,8
5316,9
5317,7
5318,3
5319,2
5320,3
5321,2
5322,9
5323,8
5324,1
5325,2
5326,2
5327,6
5328,0
5329,4
5330,8
5331,6
5332,7
5333,4
5334,3
5335,5
5336,7
5337,5
5338,6
5339,4
5340,7
5341,4
5342,5
5343,7
5344,0
5345,9
5346,7
5347,5
5348,7
5349,2
5350,8
5351,2
5352,8
5353,0
5354,4
5355,1
5356,7
5357,2
5358,5
5359,2
5360,8
5361,7
5362,8
5363,3
5364,2
5365,7
5366,4
5367,5
5368,6
5369,4
5370,3
5371,1
5372,0
5373,7
5374,9
5375,3
5376,0
5377,1
5378,3
5379,0
5380,3
5381,9
5382,1
5383,4
5384,9
5385,1
5386,8
5387,9
5388,0
5389,3
5390,6
5391,3
5392,4
5393,1
5394,2
5395,2
5396,9
5397,5
5398,6
5399,3
5400,4
5401,7
5402,9
5403,8
5404,1
5405,6
5406,2
5407,0
5408,0
5409,1
5410,1
5411,3
5412,8
5413,7
5414,5
5415,6
5416,4
5417,3
5418,3
5419,0
5420,7
5421,5
5422,2
5423,1
5424,8
5425,5
5426,9
5427,9
5428,3
5429,7
5430,8
5431,9
5432,7
5433,0
5434,8
5435,6
5436,8
5437,4
5438,1
5439,0
5440,3
5441,5
5442,6
5443,7
5444,5
5445,2
5446,0
5447,9
5448,1
5449,2
5450,9
5451,4
5452,8
5453,6
5454,0
5455,3
5456,1
5457,5
5458,1
5459,1
5460,8
5461,1
5462,9
5463,0
5464,2
5465,2
5466,0
5467,9
5468,8
5469,8
5470,2
5471,5
5472,3
5473,1
5474,6
5475,8
5476,0
5477,1
5478,6
5479,2
5480,3
5481,5
5482,6
5483,6
5484,6
5485,7
5486,7
5487,5
5488,4
5489,4
5490,9
5491,9
5492,3
5493,8
5494,5
5495,1
5496,8
5497,1
5498,0
5499,3
5500,9
5501,3
5502,3
5503,8
5504,4
5505,6
5506,4
5507,2
5508,2
5509,2
5510,0
5511,3
5512,0
5513,1
5514,5
5515,2
5516,5
5517,7
5518,3
5519,4
5520,0
5521,1
5522,0
5523,6
5524,6
5525,6
5526,1
5527,1
5528,5
5529,8
5530,2
5531,1
5532,2
5533,0
5534,6
5535,3
5536,2
5537,1
5538,5
5539,3
5540,5
5541,7
5542,5
5543,9
5544,4
5545,9
5546,5
5547,2
5548,8
5549,3
5550,7
5551,9
5552,0
5553,3
5554,6
5555,2
5556,8
5557,5
5558,0
5559,4
5560,6
5561,9
5562,5
5563,2
5564,5
5565,9
5566,0
5567,8
5568,2
5569,0
5570,3
5571,0
5572,4
5573,1
5574,2
5575,1
5576,4
5577,7
5578,3
5579,5
5580,9
5581,4
5582,1
5583,2
5584,8
5585,4
5586,7
5587,9
5588,1
5589,2
5590,0
5591,4
5592,6
5593,6
5594,4
5595,9
5596,2
5597,9
5598,5
5599,0
5600,5
5601,3
5602,6
5603,9
5604,4
5605,0
5606,6
5607,7
5608,3
5609,8
5610,5
5611,3
5612,6
5613,0
5614,6
5615,2
5616,9
5617,4
5618,0
5619,4
5620,8
5621,3
5622,4
5623,7
5624,6
5625,5
5626,5
5627,1
5628,2
5629,2
5630,5
5631,9
5632,2
5633,1
5634,9
5635,8
5636,9
5637,9
5638,5
5639,0
5640,2
5641,7
5642,7
5643,5
5644,4
5645,7
5646,9
5647,9
5648,0
5649,5
5650,0
5651,6
5652,0
5653,4
5654,1
5655,5
5656,4
5657,9
5658,5
5659,5
5660,9
5661,1
5662,0
5663,3
5664,0
5665,2
5666,3
5667,8
5668,3
5669,1
5670,3
5671,0
5672,8
5673,5
5674,7
5675,1
5676,9
5677,5
5678,4
5679,0
5680,0
5681,2
5682,0
5683,2
5684,2
5685,3
5686,2
5687,6
5688,2
5689,0
5690,0
5691,3
5692,3
5693,4
5694,4
5695,4
5696,3
5697,0
5698,5
5699,0
5700,1
5701,5
5702,2
5703,6
5704,6
5705,0
5706,4
5707,5
5708,8
5709,1
5710,8
5711,7
5712,7
5713,8
5714,4
5715,5
5716,2
5717,0
5718,2
5719,9
5720,9
5721,0
5722,0
5723,1
5724,4
5725,8
5726,7
5727,0
5728,0
5729,3
5730,5
5731,1
5732,5
5733,5
5734,7
5735,5
5736,8
5737,3
5738,9
5739,2
5740,5
5741,4
5742,6
5743,7
5744,7
5745,6
5746,3
5747,0
5748,1
5749,4
5750,6
5751,5
5752,1
5753,1
5754,2
5755,6
5756,3
5757,7
5758,0
5759,1
5760,3
5761,7
5762,7
5763,9
5764,8
5765,9
5766,7
5767,5
5768,8
5769,2
5770,8
5771,4
5772,0
5773,1
5774,8
5775,8
5776,2
5777,4
5778,5
5779,2
5780,8
5781,1
5782,1
5783,5
5784,6
5785,3
5786,5
5787,6
5788,4
5789,8
5790,8
5791,1
5792,3
5793,1
5794,9
